address	size	name	hints
0x46DA10	352	SimplePhysicalGO::vfunc5	
0x46DB70	80		
0x46DBC0	48		
0x46DBF0	144		
0x46DC80	1616		
0x46E2D0	368		
0x46E440	144		
0x46E4D0	64		
0x46E510	64		
0x46E550	192		
0x46E610	80		
0x46E660	112		
0x46E6D0	144		
0x46E760	208		
0x46E830	368		
0x46E9A0	368		
0x46EB10	128		
0x46EB90	768		
0x46EE90	96		
0x46EEF0	64		
0x46EF30	192		
0x46EFF0	80		
0x46F040	224		
0x46F120	1184		
0x46F5C0	128		
0x46F640	128		
0x46F6C0	48		
0x46F6F0	128		
0x46F770	208		
0x46F840	160		
0x46F8E0	304		
0x46FA10	720	SphereSetPhysicalGO::vfunc1	
0x46FCE0	272		
0x46FDF0	112		
0x46FE60	416		
0x470000	368	AnimatedDamagerInstance::vfunc45	
0x470170	176		
0x470220	112		
0x470290	336		
0x4703E0	304		
0x470510	224		
0x4705F0	160		
0x470690	160		
0x470730	288		
0x470850	304	AnimatedInstance::vfunc45	
0x470980	160		
0x470A20	160		
0x470AC0	736		
0x470DA0	320		
0x470EE0	272		
0x470FF0	224		
0x4710D0	160		
0x471170	144		
0x471200	64		
0x471240	80		
0x471290	96		
0x4712F0	64		
0x471330	128		
0x4713B0	128		
0x471430	64		
0x471470	208		
0x471540	464		
0x471710	848		
0x471A60	224		
0x471B40	736		
0x471E20	240		
0x471F10	384		set_assignment_count | %d, %s, %f, %f, %d, %d, %d, %d, %d | set_assignment_info
0x472090	704		redeem_anim.start_redeem_info | %d, %ls, %d, %d, %f | redeem_anim.set_redeem_info
0x472350	208		
0x472420	96		
0x472480	176		
0x472530	48		
0x472560	80		
0x4725B0	80		
0x472600	80		
0x472650	128		
0x4726D0	112		
0x472740	368		
0x4728B0	208		
0x472980	320		
0x472AC0	80		
0x472B10	288		
0x472C30	160		
0x472CD0	80		
0x472D20	96		
0x472D80	304		
0x472EB0	112		
0x472F20	112		
0x472F90	32		
0x472FB0	96		
0x473010	144		
0x4730A0	96		
0x473100	528		
0x473310	96		
0x473370	128		
0x4733F0	1360		
0x473940	2112		
0x474180	880		
0x4744F0	368		
0x474660	144		
0x4746F0	320		
0x474830	96		
0x474890	80		
0x4748E0	304		
0x474A10	288		
0x474B30	64		
0x474B70	32		
0x474B90	304		
0x474CC0	432		
0x474E70	128		
0x474EF0	368		
0x475060	208		
0x475130	288		
0x475250	1040	CombatLocation::vfunc17	
0x475660	384		
0x4757E0	320		
0x475920	400		
0x475AB0	336		
0x475C00	288		
0x475D20	368		
0x475E90	48		
0x475EC0	160		
0x475F60	256		
0x476060	96		
0x4760C0	224		
0x4761A0	160		
0x476240	544		
0x476460	704		
0x476720	112		
0x476790	112		
0x476800	80		
0x476850	80		
0x4768A0	80		
0x4768F0	80		
0x476940	112		
0x4769B0	80		
0x476A00	112		
0x476A70	48		
0x476AA0	48		
0x476AD0	96		
0x476B30	400		
0x476CC0	96		
0x476D20	80		
0x476D70	464		
0x476F40	128		
0x476FC0	336		
0x477110	64		
0x477150	96		
0x4771B0	592		
0x477400	176		
0x4774B0	112		
0x477520	272		
0x477630	240		
0x477720	1024		
0x477B20	400		
0x477CB0	1328	DestructablePrefs::vfunc20	
0x4781E0	112		
0x478250	256		
0x478350	240		
0x478440	112		
0x4784B0	400		
0x478640	48		
0x478670	64		
0x4786B0	1056		
0x478AD0	1248		
0x478FB0	256		
0x4790B0	864		
0x479410	128		
0x479490	64		
0x4794D0	176		
0x479580	128		
0x479600	688		
0x4798B0	176		
0x479960	432	DestructableInstance::vfunc5	
0x479B10	80		
0x479B60	656		
0x479DF0	432	SimpleAnimatedDestructableInstance::vfunc17	
0x479FA0	368		
0x47A110	144		
0x47A1A0	80		
0x47A1F0	304		
0x47A320	32		
0x47A340	176		
0x47A3F0	256		
0x47A4F0	672		
0x47A790	624		
0x47AA00	400		
0x47AB90	160		
0x47AC30	240		
0x47AD20	112		
0x47AD90	208		
0x47AE60	576		
0x47B0A0	208	Explosive::vfunc23	
0x47B170	208		
0x47B240	96		
0x47B2A0	368		
0x47B410	304		
0x47B540	32		
0x47B560	176		
0x47B610	352		
0x47B770	512		
0x47B970	416		
0x47BB10	128		
0x47BB90	1280	MechanicalPrefs::vfunc20	
0x47C090	160		
0x47C130	256		
0x47C230	192		
0x47C2F0	80		
0x47C340	208		
0x47C410	736		
0x47C6F0	176		
0x47C7A0	160		
0x47C840	192	Mechanical::vfunc5	
0x47C900	32		
0x47C920	32		
0x47C940	1344		.\GOConcrete\Mechanical.cpp
0x47CE80	80		
0x47CED0	80		
0x47CF20	960		
0x47D2E0	176		
0x47D390	192		
0x47D450	432	Mechanical::vfunc27	
0x47D600	400		
0x47D790	160		
0x47D830	304		
0x47D960	80		
0x47D9B0	128	Mechanical::vfunc51	
0x47DA30	384		
0x47DBB0	304		
0x47DCE0	32		
0x47DD00	240		
0x47DDF0	224		
0x47DED0	224		
0x47DFB0	320		
0x47E0F0	480	MechDoor::vfunc17	
0x47E2D0	64		
0x47E310	208		
0x47E3E0	336		
0x47E530	608		
0x47E790	1232		weapnode_ranged_wpn1
0x47EC60	1456	MechTurret::vfunc17	
0x47F210	48		
0x47F240	320		
0x47F380	416		
0x47F520	960		
0x47F8E0	176	MechTurret::vfunc39	
0x47F990	160		
0x47FA30	560		
0x47FC60	80		
0x47FCB0	96		
0x47FD10	784		
0x480020	288		
0x480140	816		
0x480470	608		
0x4806D0	864		
0x480A30	480		
0x480C10	48		
0x480C40	48		
0x480C70	1568		
0x481290	112		
0x481300	96		
0x481360	256		
0x481460	112		
0x4814D0	128		
0x481550	112		
0x4815C0	80		
0x481610	80		
0x481660	64		
0x4816A0	64		
0x4816E0	256		
0x4817E0	80		
0x481830	192		
0x4818F0	320		
0x481A30	144		
0x481AC0	384		
0x481C40	128		
0x481CC0	128		
0x481D40	336		
0x481E90	176		
0x481F40	176		
0x481FF0	256		
0x4820F0	528		
0x482300	288		
0x482420	256		
0x482520	144		
0x4825B0	144		
0x482640	96		
0x4826A0	144		
0x482730	96		
0x482790	768	NamedLocation::vfunc5	
0x482A90	304	RegroupSpot::vfunc45	
0x482BC0	160		
0x482C60	192		
0x482D20	928		
0x4830C0	608	PhysicalCollectable::vfunc53	
0x483320	128		
0x4833A0	1088	PhysicalCollectable::vfunc17	
0x4837E0	288		
0x483900	224		
0x4839E0	160		
0x483A80	240		
0x483B70	560	RegroupSpot::vfunc49	
0x483DA0	160		
0x483E40	80		
0x483E90	960	RegroupSpot::vfunc17	
0x484250	64		
0x484290	32		
0x4842B0	176		
0x484360	256		
0x484460	112		
0x4844D0	416		
0x484670	1696	SimpleActivatable::vfunc27	
0x484D10	96		
0x484D70	224		
0x484E50	32		
0x484E70	144		
0x484F00	832		
0x485240	704	StaticCollectable::vfunc1	 SHOULD NOT TICK !!  | .\GOConcrete\StaticCollectable.cpp
0x485500	176		
0x4855B0	720		
0x485880	768		
0x485B80	800		
0x485EA0	336		
0x485FF0	128		
0x486070	64	StorePrefs::vfunc20	
0x4860B0	416		
0x486250	128		
0x4862D0	432		
0x486480	224		
0x486560	288		
0x486680	1808		
0x486D90	832		your_moolah | set_buy_item_count | %d, %s, %d, %d, %d, %d
0x4870D0	1472		get_current_category | get_current_item
0x487690	176		
0x487740	112		
0x4877B0	496		
0x4879A0	128		
0x487A20	368		
0x487B90	240		
0x487C80	512		
0x487E80	192		
0x487F40	224		
0x488020	192		
0x4880E0	304		
0x488210	768		
0x488510	80		
0x488560	368		
0x4886D0	192		
0x488790	256		
0x488890	128		
0x488910	320		
0x488A50	96		
0x488AB0	64		
0x488AF0	80		
0x488B40	112		
0x488BB0	304		
0x488CE0	176		
0x488D90	64		
0x488DD0	32		
0x488DF0	18		
0x488E02	126		
0x488E80	80		
0x488ED0	64		
0x488F10	288		
0x489030	422	TownPanicPrefs::vfunc20	
0x4891D6	74		
0x489220	256		
0x489320	272		
0x489430	448		
0x4895F0	384	TownPanicController::vfunc8	
0x489770	320		
0x4898B0	192		
0x489970	288		
0x489A90	112		
0x489B00	368		
0x489C70	240		
0x489D60	144		
0x489DF0	1200		
0x48A2A0	800		
0x48A5C0	384		
0x48A740	1120	TownPanicController::vfunc9	
0x48ABA0	160		
0x48AC40	112		
0x48ACB0	48		
0x48ACE0	80		
0x48AD30	368		
0x48AEA0	112		
0x48AF10	208		
0x48AFE0	128		
0x48B060	304		
0x48B190	240		
0x48B280	80		
0x48B2D0	96		
0x48B330	32		
0x48B350	80		
0x48B3A0	144		
0x48B430	64		
0x48B470	128		
0x48B4F0	96		
0x48B550	96		
0x48B5B0	64		
0x48B5F0	67		
0x48B633	45		
0x48B660	112		
0x48B6D0	176		
0x48B780	144		
0x48B810	160		
0x48B8B0	96		
0x48B910	704	Wavefront::vfunc5	
0x48BBD0	912		
0x48BF60	256		
0x48C060	816	WavefrontExplosiveExplosion::vfunc7	
0x48C390	112		
0x48C400	240		
0x48C4F0	304		
0x48C620	112		
0x48C690	192		
0x48C750	64		
0x48C790	240		
0x48C880	64		
0x48C8C0	336		
0x48CA10	96		
0x48CA70	96		
0x48CAD0	112		
0x48CB40	336		
0x48CC90	144		
0x48CD20	147		
0x48CDB3	205		
0x48CE80	112		
0x48CEF0	128		
0x48CF70	320		
0x48D0B0	160		
0x48D150	176		
0x48D200	240		
0x48D2F0	208		
0x48D3C0	64		
0x48D400	48		
0x48D430	240		
0x48D520	160		
0x48D5C0	128		
0x48D640	224		
0x48D720	192		
0x48D7E0	352		
0x48D940	304		
0x48DA70	416		
0x48DC10	320		
0x48DD50	608		
0x48DFB0	2752		.\GOConcrete\Weapons\Bolt.cpp
0x48EA70	160		
0x48EB10	192		
0x48EBD0	192		
0x48EC90	64		
0x48ECD0	416		
0x48EE70	352		
0x48EFD0	768		
0x48F2D0	112		
0x48F340	16		
0x48F350	80		
0x48F3A0	128		
0x48F420	112		
0x48F490	112		
0x48F500	144		
0x48F590	1952		
0x48FD30	112		
0x48FDA0	64		
0x48FDE0	80		
0x48FE30	160		
0x48FED0	368		
0x490040	384		
0x4901C0	96		
0x490220	432		
0x4903D0	480		
0x4905B0	160		
0x490650	112		
0x4906C0	176		
0x490770	432		
0x490920	608		
0x490B80	464		
0x490D50	400		
0x490EE0	96		
0x490F40	96		
0x490FA0	112		
0x491010	272		
0x491120	96		
0x491180	2912	Bolt::vfunc17	
0x491CE0	256		
0x491DE0	48		
0x491E10	64		
0x491E50	48		
0x491E80	48		
0x491EB0	80		
0x491F00	64		
0x491F40	112		
0x491FB0	304		
0x4920E0	224		
0x4921C0	64		
0x492200	144		
0x492290	80		
0x4922E0	96		
0x492340	1776		
0x492A30	544		
0x492C50	240		
0x492D40	368		
0x492EB0	112		
0x492F20	80		
0x492F70	240		
0x493060	208		
0x493130	144		
0x4931C0	3024		
0x493D90	336		
0x493EE0	864		spn2
0x494240	688		
0x4944F0	912		
0x494880	576		
0x494AC0	96		
0x494B20	480		
0x494D00	208		
0x494DD0	752		
0x4950C0	384		
0x495240	112		
0x4952B0	96		
0x495310	80		
0x495360	224		
0x495440	80		
0x495490	80		
0x4954E0	80		
0x495530	592		
0x495780	176		
0x495830	128		
0x4958B0	192		
0x495970	128		
0x4959F0	128		
0x495A70	128		
0x495AF0	144		
0x495B80	112		
0x495BF0	144		
0x495C80	176		
0x495D30	160		
0x495DD0	160		
0x495E70	64		
0x495EB0	80		
0x495F00	80		
0x495F50	96		
0x495FB0	96		
0x496010	77		
0x49605D	19		
0x496070	128		
0x4960F0	128		
0x496170	144		
0x496200	96		
0x496260	784		
0x496570	464		
0x496740	128		
0x4967C0	384		
0x496940	112		
0x4969B0	240		
0x496AA0	96		
0x496B00	282		
0x496C1A	22		
0x496C30	896		
0x496FB0	992		
0x497390	80		
0x4973E0	176		
0x497490	496		
0x497680	96		
0x4976E0	480		
0x4978C0	528		
0x497AD0	112		
0x497B40	80		
0x497B90	144		
0x497C20	96		
0x497C80	144		
0x497D10	272		
0x497E20	208		
0x497EF0	1968		
0x4986A0	144		
0x498730	400		
0x4988C0	80		
0x498910	416		
0x498AB0	80		
0x498B00	1136		
0x498F70	608		
0x4991D0	48		
0x499200	1264		
0x4996F0	2976	Bolt::vfunc53	
0x49A290	176		
0x49A340	2848		
0x49AE60	176		
0x49AF10	160		
0x49AFB0	156		
0x49B04C	84		
0x49B0A0	48		
0x49B0D0	144		
0x49B160	128		
0x49B1E0	192		
0x49B2A0	7728		/data/prefs/artifacts/damagebeegun.txt | /data/prefs/Artifacts/damagebeegunextendersmall.txt | /data/prefs/Artifacts/damagebeegun.txt
0x49D0D0	48		
0x49D100	624		
0x49D370	272		
0x49D480	80		
0x49D4D0	64		
0x49D510	80		
0x49D560	32		
0x49D580	96		
0x49D5E0	192		
0x49D6A0	1680		
0x49DD30	128		
0x49DDB0	720		
0x49E080	256		
0x49E180	160		
0x49E220	208		
0x49E2F0	272	BoltPrefs::vfunc15	
0x49E400	3024	BoltEffectPrefs::vfunc20	
0x49EFD0	752		
0x49F2C0	112		
0x49F330	112		
0x49F3A0	192		
0x49F460	528		
0x49F670	800	BoltPrefs::vfunc20	
0x49F990	48		
0x49F9C0	320		.\GOConcrete\Weapons\BoltPrefs.cpp
0x49FB00	80		
0x49FB50	96		
0x49FBB0	464		
0x49FD80	112		
0x49FDF0	320		
0x49FF30	176		
0x49FFE0	96		
0x4A0040	1184	NPCWeaponPrefs::vfunc33	
0x4A04E0	672		
0x4A0780	160		
0x4A0820	1632	PlayerBoltPrefs::vfunc20	
0x4A0E80	32		
0x4A0EA0	192		
0x4A0F60	80		
0x4A0FB0	336		
0x4A1100	336	BoltTrapPrefs::vfunc20	
0x4A1250	96		
0x4A12B0	96		
0x4A1310	96		
0x4A1370	96		
0x4A13D0	80		
0x4A1420	112		
0x4A1490	64		
0x4A14D0	64		
0x4A1510	336		
0x4A1660	64		
0x4A16A0	80		
0x4A16F0	240		
0x4A17E0	64		
0x4A1820	384		
0x4A19A0	384		
0x4A1B20	384		
0x4A1CA0	384		
0x4A1E20	384		
0x4A1FA0	368		
0x4A2110	384		
0x4A2290	368		
0x4A2400	368		
0x4A2570	64		
0x4A25B0	320		
0x4A26F0	320		
0x4A2830	80		
0x4A2880	128		
0x4A2900	128		
0x4A2980	32		
0x4A29A0	304		
0x4A2AD0	304		
0x4A2C00	304		
0x4A2D30	304		
0x4A2E60	304		
0x4A2F90	304		
0x4A30C0	304		
0x4A31F0	304		
0x4A3320	304		
0x4A3450	240		
0x4A3540	208		
0x4A3610	128		
0x4A3690	112		
0x4A3700	80		
0x4A3750	112		
0x4A37C0	64		
0x4A3800	32		
0x4A3820	32		
0x4A3840	32		
0x4A3860	32		
0x4A3880	32		
0x4A38A0	32		
0x4A38C0	32		
0x4A38E0	32		
0x4A3900	32		
0x4A3920	64		
0x4A3960	64		
0x4A39A0	64		
0x4A39E0	64		
0x4A3A20	64		
0x4A3A60	64		
0x4A3AA0	64		
0x4A3AE0	64		
0x4A3B20	64		
0x4A3B60	224		
0x4A3C40	448		
0x4A3E00	128		
0x4A3E80	208		
0x4A3F50	96		
0x4A3FB0	256		
0x4A40B0	160		
0x4A4150	192		
0x4A4210	544		
0x4A4430	336		
0x4A4580	192		
0x4A4640	128		
0x4A46C0	64		
0x4A4700	288		
0x4A4820	64		
0x4A4860	80		
0x4A48B0	112		
0x4A4920	144		
0x4A49B0	496		
0x4A4BA0	48		
0x4A4BD0	80		
0x4A4C20	112		
0x4A4C90	96		
0x4A4CF0	128		
0x4A4D70	160		
0x4A4E10	384	GOWeapon::vfunc5	
0x4A4F90	416		
0x4A5130	208	SektoWeapon::vfunc9	
0x4A5200	256		.\GOConcrete\Weapons\GOWeapon.cpp
0x4A5300	240	NPCWeapon::vfunc7	
0x4A53F0	160	NPCWeapon::vfunc14	
0x4A5490	272		
0x4A55A0	64		
0x4A55E0	96		
0x4A5640	128	SektoWeapon::vfunc12	
0x4A56C0	176		
0x4A5770	320	NPCWeapon::vfunc10	
0x4A58B0	48		
0x4A58E0	96		
0x4A5940	64		
0x4A5980	240		
0x4A5A70	368		
0x4A5BE0	128		
0x4A5C60	560		
0x4A5E90	240		
0x4A5F80	80		
0x4A5FD0	112		
0x4A6040	528		
0x4A6250	160		
0x4A62F0	160		
0x4A6390	144		
0x4A6420	80		
0x4A6470	528		Unknown spread | .\GOConcrete\Weapons\Projectile.cpp
0x4A6680	448		
0x4A6840	1328		
0x4A6D70	128		
0x4A6DF0	720		
0x4A70C0	336		
0x4A7210	128		
0x4A7290	288		
0x4A73B0	160		
0x4A7450	176		
0x4A7500	128		
0x4A7580	272		
0x4A7690	128		
0x4A7710	144		
0x4A77A0	64		
0x4A77E0	80		
0x4A7830	144		
0x4A78C0	352		
0x4A7A20	144		
0x4A7AB0	112		
0x4A7B20	480		
0x4A7D00	112		
0x4A7D70	128		
0x4A7DF0	176		
0x4A7EA0	144		
0x4A7F30	160		
0x4A7FD0	96		
0x4A8030	80		
0x4A8080	240		
0x4A8170	608		
0x4A83D0	416		
0x4A8570	1152		
0x4A89F0	144		
0x4A8A80	96		
0x4A8AE0	1584		
0x4A9110	16		
0x4A9120	208		
0x4A91F0	192		
0x4A92B0	176		
0x4A9360	144		
0x4A93F0	272		
0x4A9500	400		
0x4A9690	352		
0x4A97F0	128		
0x4A9870	192		
0x4A9930	96		
0x4A9990	2189		
0x4AA21D	1683		
0x4AA8B0	304		
0x4AA9E0	64		
0x4AAA20	80		
0x4AAA70	64		
0x4AAAB0	144		
0x4AAB40	336		
0x4AAC90	1104		
0x4AB0E0	2032		
0x4AB8D0	64		
0x4AB910	272		
0x4ABA20	2160		
0x4AC290	80		
0x4AC2E0	12		
0x4AC2EC	420		
0x4AC490	64		
0x4AC4D0	80		
0x4AC520	192		
0x4AC5E0	80		
0x4AC630	144		
0x4AC6C0	48		
0x4AC6F0	192		
0x4AC7B0	432		
0x4AC960	432		
0x4ACB10	336		
0x4ACC60	288		
0x4ACD80	112		
0x4ACDF0	240		
0x4ACEE0	304		
0x4AD010	304		
0x4AD140	96		
0x4AD1A0	528		
0x4AD3B0	112		
0x4AD420	256		
0x4AD520	64		
0x4AD560	112		
0x4AD5D0	192		
0x4AD690	80		
0x4AD6E0	32		
0x4AD700	208		
0x4AD7D0	96		
0x4AD830	112		
0x4AD8A0	432		
0x4ADA50	96		
0x4ADAB0	192		
0x4ADB70	112		
0x4ADBE0	128		
0x4ADC60	224		
0x4ADD40	240		
0x4ADE30	256		
0x4ADF30	192		
0x4ADFF0	320		
0x4AE130	304		
0x4AE260	320		
0x4AE3A0	496		
0x4AE590	192		
0x4AE650	384		
0x4AE7D0	1200		
0x4AEC80	96		
0x4AECE0	848		
0x4AF030	320		
0x4AF170	96		
0x4AF1D0	80		
0x4AF220	80		
0x4AF270	80		
0x4AF2C0	96		
0x4AF320	576		
0x4AF560	64		
0x4AF5A0	128		
0x4AF620	64		
0x4AF660	176		
0x4AF710	192		
0x4AF7D0	1216		.\GOConcrete\Weapons\Target.cpp
0x4AFC90	224		
0x4AFD70	80		
0x4AFDC0	176		
0x4AFE70	112		
0x4AFEE0	208		
0x4AFFB0	64		
0x4AFFF0	144		
0x4B0080	48		
0x4B00B0	96		
0x4B0110	160		
0x4B01B0	80		
0x4B0200	112		
0x4B0270	64		
0x4B02B0	112		
0x4B0320	128		
0x4B03A0	96		
0x4B0400	80		
0x4B0450	80		
0x4B04A0	80		
0x4B04F0	144		
0x4B0580	64		
0x4B05C0	112		
0x4B0630	240		
0x4B0720	736		
0x4B0A00	1952		
0x4B11A0	112		
0x4B1210	208		
0x4B12E0	800		
0x4B1600	480		
0x4B17E0	448		
0x4B19A0	592		
0x4B1BF0	2192	Weapon::vfunc5	
0x4B2480	96		\data\textures\weapons\reticleOutOfRangeL.tga
0x4B24E0	1696		\data\textures\weapons\crossbow\ammoCounter_masked.tga
0x4B2B80	256		
0x4B2C80	336		
0x4B2DD0	80		
0x4B2E20	80		
0x4B2E70	80		
0x4B2EC0	112		
0x4B2F30	320		
0x4B3070	624		SnapIn Collide tests: %d, avg length: %2.3f, totalLength: %2.3f
0x4B32E0	368		
0x4B3450	720		
0x4B3720	464		
0x4B38F0	32		
0x4B3910	112		
0x4B3980	80		
0x4B39D0	704		
0x4B3C90	64		
0x4B3CD0	169		
0x4B3D79	247		
0x4B3E70	448		
0x4B4030	64		
0x4B4070	211		
0x4B4143	1960		
0x4B48EB	78		
0x4B4939	39		
0x4B4960	64		
0x4B49A0	29		
0x4B49BD	51		
0x4B49F0	37		
0x4B4A15	91		
0x4B4A70	63		
0x4B4AAF	184		
0x4B4B67	57		
0x4B4BA0	96		
0x4B4C00	224		
0x4B4CE0	33		
0x4B4D01	95		
0x4B4D60	119		
0x4B4DD7	233		
0x4B4EC0	36		
0x4B4EE4	60		
0x4B4F20	93		
0x4B4F7D	47		
0x4B4FAC	84		
0x4B5000	60		
0x4B503C	166		
0x4B50E2	272		
0x4B51F2	471		
0x4B53C9	567		
0x4B5600	256		
0x4B5700	128		
0x4B5780	48		
0x4B57B0	160		
0x4B5850	112		
0x4B58C0	80		
0x4B5910	112		
0x4B5980	29		
0x4B599D	147		
0x4B5A30	320		
0x4B5B70	275		
0x4B5C83	136		
0x4B5D0B	19		
0x4B5D1E	36		
0x4B5D42	49		
0x4B5D73	85		
0x4B5DC8	168		
0x4B5E70	800		
0x4B6190	32		
0x4B61B0	80		
0x4B6200	64		
0x4B6240	37		
0x4B6265	27		
0x4B6280	32		
0x4B62A0	32		
0x4B62C0	224		
0x4B63A0	37		
0x4B63C5	43		
0x4B63F0	39		
0x4B6417	161		
0x4B64B8	152		
0x4B6550	208		
0x4B6620	1744		
0x4B6CF0	624		
0x4B6F60	512		
0x4B7160	272		
0x4B7270	272		
0x4B7380	112		
0x4B73F0	148		
0x4B7484	83		
0x4B74D7	201		
0x4B75A0	384		
0x4B7720	1648		
0x4B7D90	176		
0x4B7E40	2144		
0x4B86A0	112		
0x4B8710	496		
0x4B8900	1136		
0x4B8D70	272		
0x4B8E80	144		
0x4B8F10	192		
0x4B8FD0	128		
0x4B9050	96		
0x4B90B0	112		
0x4B9120	45		
0x4B914D	163		
0x4B91F0	320		
0x4B9330	272		
0x4B9440	576		
0x4B9680	240		
0x4B9770	480		
0x4B9950	528		
0x4B9B60	544		
0x4B9D80	80		
0x4B9DD0	96		
0x4B9E30	192		
0x4B9EF0	80		
0x4B9F40	80		
0x4B9F90	80		
0x4B9FE0	80		
0x4BA030	64		
0x4BA070	64		
0x4BA0B0	32		
0x4BA0D0	384		
0x4BA250	208		
0x4BA320	208		
0x4BA3F0	160		
0x4BA490	160		
0x4BA530	176		
0x4BA5E0	96		
0x4BA640	384		
0x4BA7C0	112		
0x4BA830	64		
0x4BA870	64		
0x4BA8B0	320		
0x4BA9F0	96		
0x4BAA50	80		
0x4BAAA0	304		
0x4BABD0	304		
0x4BAD00	144		
0x4BAD90	112		
0x4BAE00	32		
0x4BAE20	32		
0x4BAE40	208		
0x4BAF10	384		
0x4BB090	304		
0x4BB1C0	64		
0x4BB200	64		
0x4BB240	304		
0x4BB370	80		
0x4BB3C0	208		
0x4BB490	80		
0x4BB4E0	288		
0x4BB600	288		
0x4BB720	80		
0x4BB770	80		
0x4BB7C0	112		
0x4BB830	432		
0x4BB9E0	1280	WAImpl::vfunc5	
0x4BBEE0	560		
0x4BC110	240		
0x4BC200	1504		
0x4BC7E0	160		
0x4BC880	368		
0x4BC9F0	2851		
0x4BD513	77		
0x4BD560	446		
0x4BD71E	178		
0x4BD7D0	368	WAImpl::vfunc21	
0x4BD940	752		
0x4BDC30	320		
0x4BDD70	256		
0x4BDE70	1568		\data\geometry\attachments\bountyCan_1stperson.geo
0x4BE490	166	WAImpl::vfunc10	
0x4BE536	191		
0x4BE5F5	651		
0x4BE880	64		
0x4BE8C0	736	WAImpl::vfunc24	
0x4BEBA0	96	WAImpl::vfunc17	
0x4BEC00	80		
0x4BEC50	1040		
0x4BF060	176		
0x4BF110	160		
0x4BF1B0	96		
0x4BF210	144		
0x4BF2A0	64		
0x4BF2E0	144		
0x4BF370	288		
0x4BF490	992		
0x4BF870	288		
0x4BF990	14		
0x4BF99E	50		
0x4BF9D0	368		
0x4BFB40	96		
0x4BFBA0	128		
0x4BFC20	14		
0x4BFC2E	113		
0x4BFC9F	136		
0x4BFD27	73		
0x4BFD70	544		
0x4BFF90	192		
0x4C0050	786		
0x4C0362	192		
0x4C0422	270		
0x4C0530	98		
0x4C0592	622		.\GOConcrete\Weapons\WeaponSubAction.cpp
0x4C0800	128		
0x4C0880	14		
0x4C088E	98		
0x4C08F0	14		
0x4C08FE	98		
0x4C0960	80		
0x4C09B0	160		
0x4C0A50	144		
0x4C0AE0	176		
0x4C0B90	304		
0x4C0CC0	43		
0x4C0CEB	69		
0x4C0D30	48		
0x4C0D60	43		
0x4C0D8B	67		
0x4C0DCE	50		
0x4C0E00	38		
0x4C0E26	59		
0x4C0E61	47		
0x4C0E90	61		
0x4C0ECD	116		
0x4C0F41	63		
0x4C0F80	20		
0x4C0F94	75		
0x4C0FDF	65		
0x4C1020	42		
0x4C104A	91		
0x4C10A5	59		
0x4C10E0	96		
0x4C1140	128		
0x4C11C0	96		
0x4C1220	160		
0x4C12C0	160		
0x4C1360	224		
0x4C1440	240		
0x4C1530	176		
0x4C15E0	128		
0x4C1660	96		
0x4C16C0	224		
0x4C17A0	208		
0x4C1870	272		
0x4C1980	304		
0x4C1AB0	48		
0x4C1AE0	192		
0x4C1BA0	80		
0x4C1BF0	352		
0x4C1D50	112		
0x4C1DC0	160		
0x4C1E60	496		
0x4C2050	304		
0x4C2180	80		
0x4C21D0	320		
0x4C2310	64		
0x4C2350	2256		
0x4C2C20	1728		
0x4C32E0	1408		
0x4C3860	224		
0x4C3940	1056		
0x4C3D60	1616		
0x4C43B0	240		
0x4C44A0	416		
0x4C4640	144		
0x4C46D0	3664		
0x4C5520	608		
0x4C5780	352		
0x4C58E0	176		
0x4C5990	64		
0x4C59D0	224		
0x4C5AB0	496		
0x4C5CA0	128		
0x4C5D20	32		
0x4C5D40	960		
0x4C6100	144		
0x4C6190	1984		
0x4C6950	416		
0x4C6AF0	272		
0x4C6C00	400		
0x4C6D90	896		
0x4C7110	384		
0x4C7290	544	GloktigiMelee::vfunc7	
0x4C74B0	544		
0x4C76D0	1248		
0x4C7BB0	368		
0x4C7D20	304		
0x4C7E50	320		
0x4C7F90	144		
0x4C8020	176		
0x4C80D0	608		
0x4C8330	128	GloktigiMelee::vfunc14	
0x4C83B0	96	GloktigiMelee::vfunc20	
0x4C8410	144		
0x4C84A0	176		
0x4C8550	272		
0x4C8660	96		
0x4C86C0	208	GloktigiRanged::vfunc14	
0x4C8790	320	GloktigiRanged::vfunc15	
0x4C88D0	80		
0x4C8920	656		
0x4C8BB0	19		
0x4C8BC3	176		
0x4C8C73	1021		
0x4C9070	240		
0x4C9160	384		
0x4C92E0	112		
0x4C9350	400		
0x4C94E0	528	NPCBomberBomb::vfunc7	.\GOConcrete\Weapons\NPC\NPCBomberBomb.cpp
0x4C96F0	496		
0x4C98E0	288	NPCBomberBomb::vfunc12	
0x4C9A00	192	NPCBomberBomb::vfunc14	
0x4C9AC0	176	NPCBomberBomb::vfunc15	
0x4C9B70	144		
0x4C9C00	592	NPCBomberBomb::vfunc10	
0x4C9E50	160		
0x4C9EF0	384		
0x4CA070	299	NPCClub::vfunc20	
0x4CA19B	1605		
0x4CA7E0	688		
0x4CAA90	176		
0x4CAB40	128	NPCFirearm::vfunc5	
0x4CABC0	624	NPCFirearm::vfunc20	
0x4CAE30	32		
0x4CAE50	192		
0x4CAF10	208		
0x4CAFE0	1568		
0x4CB600	1728	NPCJump::vfunc40	
0x4CBCC0	176		
0x4CBD70	288		
